School,Program,Date_Added,Decision_Detail,Season,Status,GPA,GRE,Comment
University Of Toronto,Classics,"June 05, 2021",Rejected on 4 Jun,Fall 2021,American,,,And there I was thinking they'd forgotten about me lol
University Of Toronto,Aerospace Engineering,"June 02, 2021",Wait listed on 2 Jun,Fall 2021,International,,,TTPB: Congrats on your offer! Is this for MEng or MASc?
University Of Toronto,Clinical Nursing,"June 02, 2021",Wait listed on 1 Jun,Fall 2021,International,,,
"University Of Toronto, Institute For Aerospace Studies (UTIAS)",Aerospace Engineering,"June 01, 2021",Accepted on 1 Jun,Fall 2021,International,3.60,,
University Of Toronto (OISE),Developmental Psychology & Education,"May 28, 2021",Rejected on 28 May,Fall 2021,,,,See you never OISE! SO thankful I'm not going here... took so long and it's so obvious they gave no f's about applicants.
University Of Toronto,Molecular Genetics,"May 28, 2021",Accepted on 27 May,Fall 2021,International,3.70,,Canadian student. Did not receive interview.
University Of Toronto,Molecular Genetics,"May 27, 2021",Accepted on 27 May,Fall 2021,International,,,
University Of Toronto,"Counselling And Psychotherapy,","May 27, 2021",Rejected on 27 May,Fall 2021,,,,"After following up by email yesterday with the registrar, received an email this morning notifying me that a decision was made."
University Of Toronto,Counselling Psychology (Counselling & Psychotherapy),"May 27, 2021",Rejected on 27 May,Fall 2021,International,,,
University Of Toronto,MPH Social And Behavioral Sciences (Health Promo),"May 21, 2021",Accepted on 20 May,Fall 2021,International,3.98,,
University Of Toronto,Aerospace Engineering,"May 21, 2021",Accepted on 21 May,Fall 2021,International,3.20,,Rejected from MASc. Accepted to MEng
University Of Toronto,Counselling And Psychotherapy,"May 21, 2021",Rejected on 21 May,Fall 2021,,,,Got email telling me to check SGS website for admission decision.
University Of Toronto,Master Of Public Health: Social And Behavioural Health Sciences.,"May 20, 2021",Rejected on 14 May,Fall 2021,International,3.60,,
University Of Toronto,Counseling Psychology,"May 19, 2021",Rejected on 19 May,Fall 2021,,,,Finally got my rejection letter this morning. Received an email saying a decision was made on the SGS website. It took so long!
University Of Toronto,Mathematics,"May 17, 2021",Wait listed on 17 May,Fall 2021,International,,,Still havent hear back from them. No email for waitlist or anything. No rejection. Is it just me? :(
University Of Toronto,Criminology And Sociolegal Studies,"May 04, 2021",Accepted on 27 Apr,Fall 2021,International,,,Accepted but with no scholarships.
University Of Toronto,Teaching (OISE),"May 02, 2021",Accepted on 18 Apr,Fall 2021,,,,"Applied to all three grade levels. Rejected from I/S, waitlisted for J/I and accepted to P/J."
University Of Toronto,Pure Mathematics,"April 30, 2021",Rejected on 30 Apr,Fall 2021,International,,,
University Of Toronto,Epidemiology,"April 30, 2021",Rejected on 30 Apr,Fall 2021,International,,,Canadian Undergrad
University Of Toronto,Pure Mathematics,"April 29, 2021",Rejected on 29 Apr,Fall 2021,International,,,"South American student, ranked first in my class"
University Of Toronto,Criminology & Sociolegal Studies,"April 29, 2021",Rejected on 29 Apr,Fall 2021,International,,,Rejected after being put onto the wait list for over 2 months
University Of Toronto,Forest Conservation,"April 28, 2021",Accepted on 28 Apr,Fall 2021,,,,Submitted in late February. Received email that my results came in today. Offer of admittance with some funding.
University Of Toronto,Criminology,"April 27, 2021",Wait listed on 27 Apr,Fall 2021,,,,"Has anyone heard back yet from admissions? Still put on the waitlist, wanting to know if anyone was taken off and accepted?"
University Of Toronto,Electrical And Computer Engineering,"April 19, 2021",Accepted on 16 Apr,Fall 2021,International,,GRE 166 | GRE V 162,
University Of Toronto,"Chemical Engineering, MENG","April 18, 2021",Accepted on 16 Apr,Fall 2021,,3.30,,
University Of Toronto,Information,"April 16, 2021",Accepted on 16 Apr,Fall 2021,International,2.80,,"LOL can't believe i got in with a 2.8 cGPA (even tho my most recent is GPA 3.8)! For those of you not accepted yet, this is your sign of hope!!"
University Of Toronto,Planning,"April 16, 2021",Rejected on 16 Apr,Fall 2021,American,,,
University Of Toronto,Electrical And Computer Engineering (MASc),"April 16, 2021",Accepted on 16 Apr,Fall 2021,,3.77,,"Finally received an answer! I contacted the professor around September and he was interested. It took 5 months to get an official answer. International student with 3.77 CGPA, one year of undergrad research experience, two months of laboratory internship."
University Of Toronto,Civil Engineering,"April 16, 2021",Rejected on 16 Apr,Fall 2021,International,,,"International applicant, unfortunately got rejected. applied for the Master of Science program."
University Of Toronto,History,"April 16, 2021",Accepted on 16 Apr,Fall 2021,International,3.90,,"Unofficial acceptance e-mail, stating that official acceptances would be sent out next week."
University Of Toronto,"OISE, Master Of Teaching (MT), Masters (F21)","April 14, 2021",Accepted on 13 Apr,Fall 2021,International,,,
University Of Toronto,Public Health,"April 14, 2021",Rejected on 6 Apr,Fall 2021,International,3.00,,
University Of Toronto,Planning,"April 14, 2021",Accepted on 14 Apr,Fall 2021,International,3.42,,Accepted off of the waitlist and offered 5K funding package. 1 year of unrelated work experience.
University Of Toronto,Planning,"April 14, 2021",Rejected on 14 Apr,Fall 2021,International,,,
University Of Toronto,Planning,"April 13, 2021",Wait listed on 13 Apr,Fall 2021,,,,"Anyone have updates?? My application is still under review, I've been accepted to other unis but I'm waiting on uoft since it's my top choice..."
University Of Toronto,Cities Engineering And Management,"April 11, 2021",Wait listed on 10 Apr,Fall 2021,International,,,TTPB: Do you mind sharing your profile? Thank you.
University Of Toronto,Cities Engineering And Management,"April 11, 2021",Accepted on 10 Apr,Fall 2021,International,9.99,,
University Of Toronto,2-Year Social Work,"April 10, 2021",Wait listed on 9 Apr,Spring 2021,International,3.50,,"5 credits senior-level GPA: 3.48. 4,000+ somewhat relevant experience: 8-month co-op as a research assistant with CAMH; work at a university registrar office supporting students, and in community fundraising; volunteer at after-school program with kids and crisis line. research/stats course was 84. Can anyone accepted elaborate on what you think was important on your personal statement?"
University Of Toronto,Counselling And Psychotherapy,"April 10, 2021",Accepted on 8 Apr,Fall 2021,International,3.97,,"For the longest time my application was ""under review"" and just got notified 3 days ago that I got accepted; it must have been waitlisted. No interview."
University Of Toronto,Social Work,"April 10, 2021",Rejected on 9 Apr,Fall 2021,International,,,"I applied for the MSW Two Year Program since I do not have a BSW. As indicated in the email, there were over 890 applicants with only 140 spots in the program."
University Of Toronto,Planning,"April 10, 2021",Wait listed on 10 Apr,Fall 2021,,,,Does anyone have updates from the department??
University Of Toronto,Electrical And Computer Engineering,"April 10, 2021",Accepted on 9 Apr,Fall 2021,International,,,International student. 3.9/4.0. No pubs. MEng program.
University Of Toronto,Industrial Engineering,"April 10, 2021",Accepted on 9 Apr,Fall 2021,International,3.70,,MEng. Domestic applicant w/ BSc CivE. Declining for research opportunity elsewhere.
University Of Toronto,Masters Of Social Work,"April 10, 2021",Wait listed on 9 Apr,Fall 2021,,,,Waitlisted via email.
University Of Toronto,MIE,"April 09, 2021",Accepted on 9 Apr,Fall 2021,International,,,Prob not going
University Of Toronto,Social Work,"April 09, 2021",Wait listed on 9 Apr,Fall 2021,,,,"First time applicant, just finishing up my undergrad at Waterloo. I didn't have much experience so was surprised I even got waitlisted. I've accepted my offer to Waterloo for their 10-month BSW program and will remain on the waitlist for UofT to see if a spot becomes available. Congrats to those who have been accepted!"
University Of Toronto,Social Work,"April 09, 2021",Wait listed on 9 Apr,Fall 2021,International,3.70,,"Getting a MA in criminology currently, have an BAh in Psychology"
University Of Toronto,Social Work (2-Year),"April 09, 2021",Accepted on 9 Apr,Fall 2021,,3.76,,yassss
University Of Toronto,Medical Anthropology,"April 09, 2021",Rejected on 6 Apr,Fall 2021,,,,
University Of Toronto,Social Work,"April 09, 2021",Accepted on 9 Apr,Fall 2021,,,,First time applicant and I just got notified through SGS UofT saying a decision has been reached! I am over the moon right now and cannot wait to explore campus and Toronto! I am interested in starting FB group for those who are accepted!
University Of Toronto,OISE Master Of Teaching (MT),"April 09, 2021",Accepted on 8 Apr,Fall 2021,,,,"Finally got accepted yesterday! Good luck to everyone still waiting, don't lose hope! I applied I/S with gen science and mathematics as my teachables! Hopefully classes are in person come the fall time."
University Of Toronto,Linguistics,"April 09, 2021",Wait listed on 16 Feb,Fall 2021,International,,,"TTPB (UOFT) I'm also in the same situation, but I'm on the master waitlist so your response may not affect my position on the waitlist. By the way, are you going to accept/reject soon or you are planning to wait until April 15th?"
University Of Toronto,Counseling Psychology,"April 07, 2021",Rejected on 7 Apr,Fall 2021,International,,,"Email rejection, was suprised it did not direct to check portal"
University Of Toronto,Institute Of Medical Science (IMS),"April 07, 2021",Accepted on 6 Apr,Fall 2021,,,,Was sent an email from the graduate coordinator saying to check my SGS. Was offered direct entry PhD but decided to stick with a MSc for now. Super excited!
University Of Toronto,Aerospace Engineering,"April 07, 2021",Wait listed on 7 Apr,Fall 2021,International,,,When can we expect UTIAS to roll out MEng decisions?
University Of Toronto,Planning,"April 06, 2021",Wait listed on 6 Apr,Fall 2021,International,,,"TTPB- 5 seats in total. If the current recipients decline the offer, it'll be offered to people in the waitlist. I don't think they had rejected anyone so there must be a large pool of waitlisted applicants. The chances are unlikely."
